,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,MSIS,num_masked_target_values,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.2],Coverage[0.2],QuantileLoss[0.3],Coverage[0.3],QuantileLoss[0.4],Coverage[0.4],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.6],Coverage[0.6],QuantileLoss[0.7],Coverage[0.7],QuantileLoss[0.8],Coverage[0.8],QuantileLoss[0.9],Coverage[0.9],RMSE,NRMSE,ND,wQuantileLoss[0.1],wQuantileLoss[0.2],wQuantileLoss[0.3],wQuantileLoss[0.4],wQuantileLoss[0.5],wQuantileLoss[0.6],wQuantileLoss[0.7],wQuantileLoss[0.8],wQuantileLoss[0.9],mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,dataset,test_size,horizon,context_length,rope_scaling,iter,mae,mse,rmse,smape
10,17.384888916015626,172.90432739257812,301.0000305175781,6.020000610351563,2.1985206378282176,1.5729152086866887,1.8788749694824218,0.7999606323242188,13.086580889449237,0.0,91.88722410202027,0.06,128.7284410238266,0.16,150.80539894402028,0.34,171.0899473667145,0.48,172.90432167053223,0.52,158.43418407440186,0.54,114.76535120010377,0.66,70.7564999580383,0.88,54.470203351974476,1.0,4.169519026940113,0.6926110638212405,0.5744329231304868,0.30527313882333357,0.4276691959215897,0.5010145636354458,0.5684050831241462,0.5744329041203694,0.5263593621634183,0.38128019788822437,0.23507140459876527,0.1809641123899935,123.76017463240358,0.4111633291850318,0.5,,weather,large,50,32,True,,,,,
11,10.70067138671875,141.54747009277344,301.0000305175781,6.020000610351563,2.1985206378282176,1.2876610540495033,2.1131170654296874,0.6955477905273437,12.684175176078751,0.0,54.17134928703309,0.0,97.65999603271486,0.26,128.3068169593811,0.4,144.61618480682372,0.5,141.54747581481934,0.5,120.53422317504884,0.58,93.21506323814393,0.8,76.37134542465209,0.98,61.57557053565977,1.0,3.2711880696038786,0.5433866674330526,0.47025732804537773,0.17997124184301214,0.32445178116688467,0.4262684516634563,0.4804523925069113,0.47025734705549505,0.4004458835694694,0.3096845640774786,0.2537253743573693,0.20456998103880197,101.99978058603075,0.3388696685865421,0.5,,weather,large,50,64,True,,,,,
12,11.50148193359375,151.91688537597656,301.0000305175781,6.020000610351563,2.1985206378282176,1.3819918972973193,2.213340606689453,0.7189366912841797,11.862727695801624,0.0,56.81870450973511,0.0,86.116721957922,0.22,127.15434772968293,0.44,147.10539903640748,0.5,151.91689205169678,0.52,132.5347406387329,0.62,101.2821222305298,0.74,81.09748544692992,1.0,63.988536930084216,1.0,3.3913834837118833,0.5633526810413113,0.5047072092144016,0.18876644102671264,0.2861020372982748,0.42243965062407934,0.4887222063846823,0.5047072313928718,0.44031470831028036,0.33648542180003205,0.2694268346334732,0.21258647987528143,105.33499450352457,0.34995011237174306,0.5,,weather,large,50,128,True,,,,,
13,13.397222900390625,163.69325256347656,301.0000305175781,6.020000610351563,2.1985206378282176,1.489121818980776,2.2211642456054688,0.7503703308105468,8.180506981958859,0.0,51.579157102108006,0.14,111.80195684432984,0.32,143.35042746067046,0.46,161.93918743133545,0.52,163.69325923919678,0.54,154.84949798583983,0.58,126.71583967208863,0.62,88.0200157165527,0.78,53.186806392669666,1.0,3.660221700988975,0.6080101876892038,0.543831348727777,0.17135930854696652,0.37143503491372803,0.47624721902577655,0.5380038904078396,0.5438313709062472,0.514450107262686,0.4209828133711387,0.2924252717356865,0.1767003355488484,117.23734976053237,0.3894928168576575,0.5,,weather,large,50,256,True,,,,,
14,11.37318359375,156.2210693359375,301.0000305175781,6.020000610351563,2.1985206378282176,1.4211471718569684,2.0326417541503905,0.7501547241210937,8.244615920393924,0.0,48.26675216257572,0.16,100.15629796981813,0.24,128.50558679103852,0.38,150.77267990112304,0.5,156.22106528282166,0.54,151.05942134857176,0.58,129.56331334114074,0.62,93.0540449142456,0.66,50.50628700256347,0.98,3.3724150980788234,0.5602017867373401,0.5190068222495224,0.160354642089503,0.33274514224332974,0.42692881648573094,0.5009058625072732,0.5190068087840226,0.501858491804206,0.43044285782414354,0.3091496195340463,0.16779495641816536,112.01171652376651,0.37213191085449115,0.48000000000000004,,weather,large,50,512,True,,,,,
15,13.413829345703125,151.0443115234375,301.0000305175781,6.020000610351563,2.1985206378282176,1.3740540700372483,2.9374093627929687,0.6909912109375,11.758035270781399,0.0,82.58529781103135,0.36,142.70756883621215,0.52,160.31480731964112,0.54,156.06115112304687,0.6,151.04432106018066,0.82,142.96601314544677,0.94,127.4212314605713,1.0,105.99719343185423,1.0,71.48749489784241,1.0,3.6624895011048326,0.6083868986337106,0.5018082930546968,0.27436973235193224,0.47411147630391404,0.5326072792882288,0.5184755325595658,0.5018083247382256,0.47497009518441785,0.42332630744743405,0.35215010858832485,0.2374999589698301,126.73167545398077,0.4210354239368748,0.5,,weather,large,50,32,False,,,,,
16,11.875872802734374,151.82614135742188,301.0000305175781,6.020000610351563,2.1985206378282176,1.3811663965765772,1.9104624938964845,0.7246611785888671,13.571933670364148,0.0,83.84207091331483,0.0,89.73798820972443,0.02,115.02420004606245,0.26,140.9224655151367,0.48,151.82613611221313,0.52,138.07127399444582,0.52,110.27689747810363,0.7,79.54758405685423,0.82,49.84597754478453,0.98,3.4461388252266296,0.5724482517993263,0.5044057341002673,0.2785450578498148,0.2981328209682152,0.38214016074441937,0.4681809010876727,0.5044057166743264,0.4587085049693461,0.3663683930147096,0.26427766110212647,0.16560123751174693,106.56606598562664,0.3540400504358197,0.48000000000000004,,weather,large,50,64,False,,,,,
17,17.40409423828125,163.84739685058594,301.0000305175781,6.020000610351563,2.1985206378282176,1.4905240736101584,2.423983306884766,0.722811279296875,15.703223007897362,0.0,70.40297663211824,0.02,121.15141549110412,0.24,145.84640643596651,0.38,162.30996723175045,0.46,163.84740734100342,0.56,155.67180099487305,0.66,130.14860067367553,0.7,91.76162319183348,0.9,65.62926940917967,1.0,4.171821453308045,0.6929935266342796,0.544343455942,0.23389690861844206,0.40249635617239243,0.48453950713951577,0.5392357168623998,0.5443434907938818,0.5171820106702014,0.4323873338148216,0.30485586009425564,0.2180374177913812,122.97438526683383,0.4085527335508102,0.5,,weather,large,50,128,False,,,,,
18,16.650335693359374,178.13827514648438,301.0000305175781,6.020000610351563,2.1985206378282176,1.620528568905827,2.8907696533203127,0.7475762939453126,11.89151347644138,0.0,47.786959779262546,0.14,124.40170335769653,0.38,163.3027660369873,0.48,176.7311700820923,0.56,178.13827419281006,0.6,165.24085273742676,0.64,135.48929042816164,0.7,99.31795787811278,0.9,73.12629957199096,1.0,4.080482286857691,0.6778209091609037,0.5918214521113853,0.15876064762216638,0.41329465363768986,0.5425340514291096,0.5871466849295597,0.5918214489430325,0.5489728770236016,0.4501304873464097,0.32995995949679047,0.2429444922189815,129.2816971182823,0.4295072558497046,0.5,,weather,large,50,256,False,,,,,
19,18.343046875,160.14242553710938,301.0000305175781,6.020000610351563,2.1985206378282176,1.4568198522375861,2.458058624267578,0.7350425720214844,13.503077443439192,0.0,60.48911182880402,0.18,113.64379663467409,0.28,143.67595086097717,0.4,158.89204530715944,0.52,160.14242148399353,0.58,149.09223957061766,0.7,145.32863874435427,0.8,124.12591085433958,0.88,91.57115688323975,1.0,4.282878339971846,0.7114415125817952,0.5320345823943603,0.20096048403978986,0.37755410336424333,0.4773286920068489,0.5278804956728411,0.5320345689288605,0.4953230048324225,0.4828193488700235,0.4123783995666098,0.30422308172454515,127.44014135201775,0.4233891310006872,0.5,,weather,large,50,512,False,,,,,
20,8.190298461914063,11.002565383911133,139.85000610351562,27.970001220703125,28.056865464632455,0.07843046756438704,0.0776619017124176,0.07816263437271118,1.825988238502158,0.0,10.503573989868165,0.0,13.101324462890625,0.0,12.384250259399412,0.0,9.974291992187501,0.0,11.002565383911133,0.6,12.387937927246094,0.6,14.888238525390625,0.8,12.893228912353514,0.8,11.217354202270506,1.0,2.861869749292246,0.10231925721811974,0.07867404292973101,0.07510599593462672,0.09368125771258924,0.08855380564111459,0.0713213554299356,0.07867404292973101,0.08858017437680098,0.10645861906055616,0.09219326671183747,0.08020989426319745,12.039196183946396,0.08608649022893215,0.5,,carbon,small,5,32,True,,,,,
21,40.39898681640625,20.6938419342041,139.85000610351562,27.970001220703125,28.056865464632455,0.14751356996946124,0.1542145848274231,0.14282000064849854,1.814965658891725,0.0,10.048705673217775,0.0,10.870541381835938,0.0,9.385331726074218,0.2,12.797954559326172,0.6,20.6938419342041,0.6,26.8938591003418,0.8,27.442147445678717,0.8,25.36027526855468,1.0,18.160496139526366,1.0,6.35601973064954,0.22724417065612695,0.14797169131967516,0.07185345180306835,0.07773000291319021,0.0671099843866098,0.09151200572600082,0.14797169131967516,0.19230502628963222,0.196225572027264,0.1813391073417848,0.1298569563599743,17.961461469862197,0.12843375535191107,0.5,,carbon,small,5,64,True,,,,,
22,9.647857666015625,11.474807739257812,139.85000610351562,27.970001220703125,28.056865464632455,0.08179679054827113,0.07860528230667115,0.08159881830215454,2.52103835944162,0.0,18.492245864868167,0.0,24.37578506469727,0.0,21.700825881958007,0.0,17.969932556152344,0.0,11.474807739257812,0.2,13.539218139648437,0.6,18.320393371582036,0.8,20.570526885986325,1.0,19.034363174438475,1.0,3.1061000734064614,0.11105112398448364,0.0820508204394662,0.13222913877587095,0.17429949231932496,0.1551721482650152,0.12849432800775978,0.0820508204394662,0.09681242437434602,0.13100030441201024,0.14708992483532835,0.1361055584105547,18.386455408732097,0.13147268220440847,0.5,,carbon,small,5,128,True,,,,,
23,104.87808837890626,39.972808837890625,139.85000610351562,27.970001220703125,28.056865464632455,0.2849413730003375,0.3038415670394897,0.2464454174041748,3.7220463992944843,0.0,22.276029586791992,0.0,22.15958938598633,0.0,21.133414459228515,0.2,30.790268707275388,0.6,39.972808837890625,0.8,50.36431198120117,0.8,55.71152458190919,1.0,52.70915069580077,1.0,39.08305778503417,1.0,10.24100036026297,0.3661422922170872,0.2858262931236709,0.15928515276791258,0.15845254500442435,0.1511148626163503,0.22016637371102243,0.2858262931236709,0.36013092444144756,0.39836626493009986,0.376897736112975,0.2794641121152706,37.133350669013126,0.2655226960914638,0.5,,carbon,small,5,256,True,,,,,
24,473.90322265625,84.4964599609375,139.85000610351562,27.970001220703125,28.056865464632455,0.6023228793498041,0.639717435836792,0.4445064067840576,5.32247388012723,0.0,21.42515678405762,0.0,19.116036224365235,0.2,40.321548461914055,0.6,71.20108108520508,0.8,84.49646186828613,1.0,81.80627593994141,1.0,83.68801803588869,1.0,73.17785415649412,1.0,48.101120376586906,1.0,21.76931837831056,0.7783095254996673,0.6041934663799302,0.15320097139072647,0.13668956303238006,0.28831996211761646,0.5091246190758313,0.6041934800184611,0.5849572568440876,0.5984126877616553,0.5232595707026897,0.34394793190772494,58.148172548082144,0.4157895603167969,0.5,,carbon,small,5,512,True,,,,,
25,14.871487426757813,13.111385345458984,139.85000610351562,27.970001220703125,28.056865464632455,0.09346293770404793,0.09271121621131898,0.09346407651901245,1.3004601231306812,0.0,7.840523910522461,0.0,10.869364166259768,0.0,9.006298828124999,0.0,10.099229431152345,0.4,13.111385345458984,0.6,15.567552947998045,0.6,15.563640213012697,0.6,15.00207824707031,0.8,12.6819164276123,1.0,3.8563567556383855,0.13787474391613352,0.09375319823550142,0.05606380813969347,0.0777215852119046,0.06439970278913412,0.07221472284868542,0.09375319823550142,0.11131606913534986,0.11128809105301461,0.10727263205098408,0.09068227296483111,12.19355439080132,0.08719023138101097,0.5,,carbon,small,5,32,False,,,,,
26,34.193536376953126,28.18751335144043,139.85000610351562,27.970001220703125,28.056865464632455,0.2009313077896935,0.20837905406951904,0.1886979818344116,3.3104055108316417,0.0,25.654333114624023,0.0,30.83859329223633,0.0,19.417555618286134,0.0,24.940763092041017,0.4,28.18751335144043,0.6,40.223539733886724,0.8,39.28768653869629,0.8,39.27049484252929,1.0,27.9241355895996,1.0,5.84752395266177,0.20906412933344776,0.20155532442791818,0.18344177329270142,0.2205119195304854,0.13884558291626706,0.17833937793023838,0.20155532442791818,0.2876191489338488,0.28092731372221696,0.2808043841875963,0.1996720369746028,30.638290574815535,0.21907965132398616,0.5,,carbon,small,5,64,False,,,,,
27,61.138677978515624,62.14116668701172,139.85000610351562,27.970001220703125,28.056865464632455,0.4429658527988081,0.4718166351318359,0.34789862632751467,5.675146828337025,0.0,44.411563873291016,0.0,37.93145294189453,0.0,39.26578674316406,0.2,47.93110504150391,0.6,62.141164779663086,0.8,66.10060043334961,0.8,67.82631225585938,1.0,59.919676208496085,1.0,39.35641746520995,1.0,7.819122583673671,0.27955388782343105,0.44434153718245406,0.3175656913480433,0.27122954083976253,0.2807707188378662,0.3427322341768492,0.44434152354392314,0.472653539853424,0.48499327347654886,0.42845672930571144,0.2814187754563179,51.65378663804796,0.3693513363153829,0.5,,carbon,small,5,128,False,,,,,
28,372.0247802734375,98.94361114501953,139.85000610351562,27.970001220703125,28.056865464632455,0.7053076636072874,0.7482954025268554,0.4966096878051758,7.316575546902034,0.0,34.55898818969727,0.0,42.20714416503906,0.4,64.76054878234864,0.6,87.55018692016601,0.8,98.9436092376709,0.8,104.69532470703126,1.0,103.89856452941896,1.0,94.51840362548826,1.0,60.16752166748046,1.0,19.28794390995156,0.6895939602489116,0.7074980824225522,0.24711467058583492,0.30180294832306076,0.4630714762673196,0.6260291962759172,0.7074980687840213,0.7486258143566815,0.742928566284897,0.675855555955619,0.43022895274630907,76.81114353603786,0.5492394721755178,0.5,,carbon,small,5,256,False,,,,,
29,785.996240234375,133.81838989257812,139.85000610351562,27.970001220703125,28.056865464632455,0.9539083406253283,1.002608871459961,0.6214290618896484,6.685476357957248,0.0,25.001009750366215,0.0,44.99164962768555,0.4,85.06703147888183,0.6,118.19543380737304,1.0,133.8183937072754,1.0,127.57859344482424,1.0,123.25608100891115,1.0,102.00067291259765,1.0,67.16047058105468,1.0,28.035624484472876,1.0023462016770017,0.9568708191083456,0.1787701727510881,0.321713605034691,0.6082733483466282,0.8451585888375716,0.9568708463854074,0.9122530416651665,0.8813448382524788,0.7293576579260049,0.48023216052878215,91.89659292432998,0.6571082510808687,0.5,,carbon,small,5,512,False,,,,,
30,170.32232421875,654.2147216796875,1939.7698974609375,38.79539794921875,27.910266041050296,0.4687986282305381,0.37644535064697265,0.3152484130859375,6.018936435088826,0.0,417.26055068969725,0.0,407.2557632446289,0.0,342.60210609436035,0.24,496.94117355346674,0.58,654.2147464752197,0.8,760.4048660278321,0.84,764.5341827392579,0.9,663.3069274902343,0.94,457.875397491455,1.0,13.05075952650841,0.3363996818280149,0.3372640860836237,0.21510827198415164,0.2099505532989797,0.17661997257654607,0.2561856301636282,0.337264098866342,0.3920077670156467,0.3941365332764444,0.34195134606350486,0.2360462434698008,551.5995237562393,0.2843633796350049,0.5,,carbon,large,50,32,True,,,,,
31,253.08658203125,820.6730346679688,1939.7698974609375,38.79539794921875,27.910266041050296,0.5880796933006132,0.49782470703125,0.3743069458007813,5.464072277677261,0.0,289.85729789733887,0.0,280.99113235473635,0.18,444.4567359924316,0.52,668.9830657958984,0.78,820.6730327606201,0.88,855.230061340332,0.94,839.2519161224367,0.98,740.9685073852538,1.0,502.32251892089835,1.0,15.908695170605602,0.4100665545802441,0.4230775184944302,0.14942870196962418,0.14485797141327938,0.22912858714541526,0.3448775376252431,0.4230775175111442,0.4408925318718399,0.4326553975401803,0.38198783698785344,0.25895984857709853,604.7482520633273,0.3117628811824087,0.5,,carbon,large,50,64,True,,,,,
32,739.294375,1247.1795654296875,1939.7698974609375,38.79539794921875,27.910266041050296,0.8937066838383706,0.7653395843505859,0.5078369522094727,7.2050010486457765,0.0,234.01156921386718,0.0,381.25890502929684,0.36,682.5665466308593,0.72,1043.7924980163573,0.9,1247.179599761963,0.94,1284.661395263672,1.0,1239.7713455200198,1.0,1049.5449615478512,1.0,678.6449523925779,1.0,27.189968278760457,0.7008555064791647,0.6429523249444089,0.1206388291313195,0.196548521310876,0.3518801624482909,0.5381011940553515,0.6429523426435574,0.6622751476580959,0.6391332019033902,0.5410667331839996,0.3498584823286981,871.2701970418293,0.44916162385150876,0.5,,carbon,large,50,128,True,,,,,
33,1374.57796875,1578.1207275390625,1939.7698974609375,38.79539794921875,27.910266041050296,1.1308532317233877,0.9607605743408203,0.5984233474731445,5.862438450289946,0.0,268.54191398620605,0.38,808.7034347534179,0.68,1259.822713470459,0.86,1486.8440307617186,0.92,1578.1206970214844,0.98,1539.4748291015626,1.0,1406.2147956848146,1.0,1147.2051666259763,1.0,760.2328231811521,1.0,37.0753013305354,0.9556623540520226,0.8135607886300041,0.13844008732051882,0.416906889735721,0.6494701846438097,0.7665053637072746,0.8135607728974277,0.7936378593753097,0.7249389721561716,0.5914130166302771,0.3919190746161486,1139.46226717631,0.5874213578980733,0.5,,carbon,large,50,256,True,,,,,
34,1278.583984375,1523.284912109375,1939.7698974609375,38.79539794921875,27.910266041050296,1.091558862154115,0.9294725799560547,0.5832992553710937,6.783346304243092,0.0,265.3180763244629,0.2,645.6999618530273,0.6,1058.5441181182862,0.86,1359.2734901428223,0.92,1523.2848930358887,1.0,1534.2622863769532,1.0,1429.4381446838381,1.0,1196.372018432617,1.0,780.5150016784665,1.0,35.757292743928474,0.9216890310220041,0.7852915513862131,0.13677811820451027,0.3328745139813833,0.5457060239484425,0.7007395526253107,0.7852915415533528,0.7909506629550372,0.7369111906287966,0.6167597610410435,0.4023750459784544,1088.0786656273735,0.5609318234351479,0.5,,carbon,large,50,512,True,,,,,
35,417.0537890625,856.150634765625,1939.7698974609375,38.79539794921875,27.910266041050296,0.6135023102297932,0.4964264297485352,0.39741981506347657,9.815873213446103,0.0,611.5531967163087,0.0,661.7627449035646,0.08,756.7544162750244,0.26,819.7975250244141,0.36,856.1506481170654,0.58,879.9489570617676,0.76,927.6365959167482,0.9,844.5757354736327,0.98,616.1801933288573,1.0,20.42189484505539,0.526399932068918,0.4413671105455774,0.3152710007082806,0.3411552812371092,0.39012586867420634,0.422626171329645,0.4413671174285796,0.4536357421638397,0.4782199152234389,0.4353999598504649,0.3176563334318192,774.9288903130424,0.3994952655608204,0.5,,carbon,large,50,32,False,,,,,
36,245.7706640625,914.9114990234375,1939.7698974609375,38.79539794921875,27.910266041050296,0.6556092999456112,0.5593058395385743,0.4068100357055664,10.877584922192138,0.0,653.0893135070801,0.0,543.7846618652343,0.04,444.5158535003662,0.36,689.4733283996582,0.68,914.9115047454834,0.82,992.5648315429687,0.88,974.8018402099611,0.94,851.2965118408202,1.0,602.1222450256347,1.0,15.677074473973134,0.4040962408606723,0.4716598088366106,0.3366839099637238,0.2803346224606441,0.22915906370246047,0.35544078155978426,0.47165981178646865,0.511692048032185,0.5025347807932933,0.4388646885154394,0.3104091087369604,740.7288989596896,0.38186431283899547,0.5,,carbon,large,50,64,False,,,,,
37,1049.845546875,1677.583740234375,1939.7698974609375,38.79539794921875,27.910266041050296,1.202126656741281,1.0255751037597656,0.6137192916870117,9.536177322791804,0.0,321.69862136840817,0.08,704.1396591186523,0.48,1229.517626953125,0.8,1540.3081832885741,0.9,1677.5837707519531,1.0,1653.8438262939455,1.0,1511.6459587097172,1.0,1228.5498779296872,1.0,796.9636741638183,1.0,32.40132014092944,0.835184631521016,0.8648364645880158,0.16584370228112916,0.3630016426383027,0.6338471529857755,0.7940674743456743,0.8648364803205921,0.8525979439410546,0.7792913791931645,0.6333482541087981,0.41085474890965373,1184.9167998419869,0.6108543087471272,0.5,,carbon,large,50,128,False,,,,,
38,1941.099375,1920.020751953125,1939.7698974609375,38.79539794921875,27.910266041050296,1.3758527053301226,1.1456151580810547,0.6743952941894531,6.99257991084544,0.0,555.5888599395753,0.52,1216.01025390625,0.74,1677.1895164489745,1.0,1902.4237060546875,1.0,1920.0207405090332,1.0,1793.5221740722657,1.0,1599.0797996520998,1.0,1291.7284149169918,1.0,839.7377029418944,1.0,44.057909335328205,1.1356478258838283,0.9898188205035746,0.28641998242513894,0.6268837636350306,0.8646332323459253,0.9807471022954144,0.9898188146038585,0.924605633080448,0.8243657156166904,0.6659183734152181,0.4329058328212379,1421.7001298268633,0.7329220500265513,0.5,,carbon,large,50,256,False,,,,,
